"City","quadrat","species","count","TraitName","value"
"Halifax",1,"Fraxinus americana",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",29.2097272880572
"Halifax",1,"Fraxinus americana",5,"Leaf petiole length",10.73875
"Halifax",1,"Fraxinus americana",5,"Leaf thickness",0.115076923076923
"Halifax",1,"Fraxinus americana",5,"Plant height vegetative",3.99344059405941
"Halifax",1,"Fraxinus americana",5,"Stem diameter",0.0706335847457627
"Halifax",1,"Fraxinus excelsior",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",13.3535363152482
"Halifax",1,"Fraxinus excelsior",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",17.2303355674795
"Halifax",1,"Fraxinus excelsior",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",15.1508894150387
"Halifax",1,"Fraxinus excelsior",5,"Leaf petiole length",2.725
"Halifax",1,"Fraxinus excelsior",5,"Leaf thickness",0.175078869047692
"Halifax",1,"Fraxinus excelsior",5,"Plant biomass and allometry: Seed number per plant",52500
"Halifax",1,"Fraxinus excelsior",5,"Plant height generative",19.2857142857143
"Halifax",1,"Fraxinus excelsior",5,"Plant height vegetative",15.2149795918367
"Halifax",1,"Fraxinus excelsior",5,"Seed number per flower",5.5
"Halifax",1,"Fraxinus excelsior",5,"Seed number per inflorescence (total, fertile, infertile)",4
"Halifax",1,"Fraxinus excelsior",5,"Stem diameter",0.0970051546718969
"Halifax",1,"Fraxinus nigra",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",18.3402589385923
"Halifax",1,"Fraxinus nigra",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",24.566
"Halifax",1,"Fraxinus nigra",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",22.2817618333099
"Halifax",1,"Fraxinus nigra",1,"Leaf thickness",0.124666666666667
"Halifax",1,"Fraxinus nigra",1,"Plant height vegetative",22.0888888886667
"Halifax",1,"Fraxinus nigra",1,"Stem diameter",0.147149508307692
"Halifax",1,"Fumaria officinalis",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",28.538008658
"Halifax",1,"Fumaria officinalis",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",43.2900432900289
"Halifax",1,"Fumaria officinalis",1,"Plant biomass and allometry: Seed number per plant",387.5
"Halifax",1,"Fumaria officinalis",1,"Plant height generative",0.25
"Halifax",1,"Fumaria officinalis",1,"Plant height vegetative",0.472
"Halifax",1,"Fumaria officinalis",1,"Seed number per flower",1
"Halifax",1,"Fumaria officinalis",1,"Seed number per inflorescence (total, fertile, infertile)",1
"Halifax",1,"Galanthus nivalis",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",28.61
"Halifax",1,"Galanthus nivalis",1,"Leaf petiole length",0
"Halifax",1,"Galanthus nivalis",1,"Plant biomass and allometry: Seed number per plant",21.25
"Halifax",1,"Galanthus nivalis",1,"Plant height generative",0.14
"Halifax",1,"Galanthus nivalis",1,"Plant height vegetative",0.157222222222222
"Halifax",1,"Galanthus nivalis",1,"Seed number per flower",36.5
"Halifax",1,"Galanthus nivalis",1,"Seed number per inflorescence (total, fertile, infertile)",18
"Halifax",1,"Galeopsis bifida",1,"Plant biomass and allometry: Seed number per plant",615.833333333333
"Halifax",1,"Galeopsis bifida",1,"Plant height generative",0.5
"Halifax",1,"Galeopsis bifida",1,"Plant height vegetative",0.491666666666667
"Halifax",1,"Galeopsis tetrahit",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",28.8111111111111
"Halifax",1,"Galeopsis tetrahit",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",33.606
"Halifax",1,"Galeopsis tetrahit",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",22.7
"Halifax",1,"Galeopsis tetrahit",4,"Leaf thickness",0.2165
"Halifax",1,"Galeopsis tetrahit",4,"Plant biomass and allometry: Seed number per plant",2084.54545454545
"Halifax",1,"Galeopsis tetrahit",4,"Plant height generative",0.484375
"Halifax",1,"Galeopsis tetrahit",4,"Plant height vegetative",0.4255625
"Halifax",1,"Galeopsis tetrahit",4,"Seed number per flower",4
"Halifax",1,"Galeopsis tetrahit",4,"Seed number per inflorescence (total, fertile, infertile)",4
"Halifax",1,"Galinsoga quadriradiata",8,"Plant height vegetative",0.34
"Halifax",1,"Galium odoratum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",26.5
"Halifax",1,"Galium odoratum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",48.4170954084017
"Halifax",1,"Galium odoratum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",47.06185017884
"Halifax",1,"Galium odoratum",1,"Plant biomass and allometry: Seed number per plant",13.46875
"Halifax",1,"Galium odoratum",1,"Plant height generative",0.215
"Halifax",1,"Galium odoratum",1,"Plant height vegetative",0.115652173913043
"Halifax",1,"Gaultheria hispidula",10,"Plant height vegetative",0.1524
"Halifax",1,"Gaultheria procumbens",63,"Plant height vegetative",0.1
"Halifax",1,"Gaultheria procumbens",63,"Stem diameter",9e-04
"Halifax",1,"Gaylussacia baccata",15,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",15.0562987587031
"Halifax",1,"Gaylussacia baccata",15,"Plant height vegetative",1.5
"Halifax",1,"Gaylussacia dumosa",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",10.2187021232592
"Halifax",1,"Gaylussacia dumosa",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",10.329131087
"Halifax",1,"Gaylussacia dumosa",1,"Leaf petiole length",0.107222222222222
"Halifax",1,"Gaylussacia dumosa",1,"Plant height vegetative",0.14
"Halifax",1,"Geranium maculatum",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",39.0761922509091
"Halifax",1,"Geranium maculatum",2,"Plant height vegetative",0.5
"Halifax",1,"Geranium robertianum",17,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",25.9846701211848
"Halifax",1,"Geranium robertianum",17,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",51.1024546040453
"Halifax",1,"Geranium robertianum",17,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",51.6344718881818
"Halifax",1,"Geranium robertianum",17,"Leaf thickness",0.166666666666667
"Halifax",1,"Geranium robertianum",17,"Plant biomass and allometry: Seed number per plant",216.18
"Halifax",1,"Geranium robertianum",17,"Plant height generative",0.255
"Halifax",1,"Geranium robertianum",17,"Plant height vegetative",0.2425
"Halifax",1,"Geranium robertianum",17,"Root/shoot ratio",2.24074074074074
"Halifax",1,"Geranium robertianum",17,"Seed number per inflorescence (total, fertile, infertile)",5
"Halifax",1,"Geranium sanguineum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",41.7139253177277
"Halifax",1,"Geranium sanguineum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",16.1908163074788
"Halifax",1,"Geranium sanguineum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",50.7775277349091
"Halifax",1,"Geranium sanguineum",1,"Leaf thickness",0.164
"Halifax",1,"Geranium sanguineum",1,"Plant biomass and allometry: Seed number per plant",173
"Halifax",1,"Geranium sanguineum",1,"Plant height generative",0.295
"Halifax",1,"Geranium sanguineum",1,"Plant height vegetative",0.261113636363636
"Halifax",1,"Glechoma hederacea",24,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",36.025059908
"Halifax",1,"Glechoma hederacea",24,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",36.3914036309611
"Halifax",1,"Glechoma hederacea",24,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",35.6156345682702
"Halifax",1,"Glechoma hederacea",24,"Leaf petiole length",4.499695
"Halifax",1,"Glechoma hederacea",24,"Leaf thickness",0.0746666666666667
"Halifax",1,"Glechoma hederacea",24,"Plant height generative",0.2
"Halifax",1,"Glechoma hederacea",24,"Plant height vegetative",0.391486486486486
"Halifax",1,"Glechoma hederacea",24,"Root/shoot ratio",0.456677451227958
"Halifax",1,"Glechoma hederacea",24,"Seed number per flower",4
"Halifax",1,"Glechoma hederacea",24,"Seed number per inflorescence (total, fertile, infertile)",4
"Halifax",1,"Glechoma hederacea",24,"Stem diameter",0.001148
"Halifax",1,"Gleditsia triacanthos",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",31.1
"Halifax",1,"Gleditsia triacanthos",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",1.2192
"Halifax",1,"Gleditsia triacanthos",3,"Plant height generative",30
"Halifax",1,"Gleditsia triacanthos",3,"Plant height vegetative",36.075
"Halifax",1,"Glyceria canadensis",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",18.5464691541549
"Halifax",1,"Glyceria canadensis",5,"Plant height vegetative",1
"Halifax",1,"Gnaphalium uliginosum",7,"Plant biomass and allometry: Seed number per plant",55000
"Halifax",1,"Gnaphalium uliginosum",7,"Plant height vegetative",0.136666666666667
"Halifax",1,"Hamamelis virginiana",27,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",21.5977197566619
"Halifax",1,"Hamamelis virginiana",27,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",26.1043529411765
"Halifax",1,"Hamamelis virginiana",27,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",22.1461646017538
"Halifax",1,"Hamamelis virginiana",27,"Leaf petiole length",0.990909090909091
"Halifax",1,"Hamamelis virginiana",27,"Leaf thickness",0.0943333333333333
"Halifax",1,"Hamamelis virginiana",27,"Plant height vegetative",4.53061538461538
"Halifax",1,"Hamamelis virginiana",27,"Stem diameter",0.0511625
"Halifax",1,"Hedera helix",10,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",11.5088831914213
"Halifax",1,"Hedera helix",10,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",17.4144474769933
"Halifax",1,"Hedera helix",10,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",14.7347438839978
"Halifax",1,"Hedera helix",10,"Leaf petiole length",10.465535
"Halifax",1,"Hedera helix",10,"Leaf thickness",0.177078260869565
"Halifax",1,"Hedera helix",10,"Plant height generative",8.15
"Halifax",1,"Hedera helix",10,"Plant height vegetative",14.0685714285714
"Halifax",1,"Hedera helix",10,"Seed number per flower",5.16666666666667
"Halifax",1,"Hedera helix",10,"Seed number per inflorescence (total, fertile, infertile)",5
"Halifax",1,"Helianthus annuus",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",11.5501154084962
"Halifax",1,"Helianthus annuus",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",21.348
"Halifax",1,"Helianthus annuus",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",19.3447326295224
"Halifax",1,"Helianthus annuus",2,"Leaf thickness",0.299
"Halifax",1,"Helianthus annuus",2,"Plant height generative",2
"Halifax",1,"Helianthus annuus",2,"Plant height vegetative",2.481104
"Halifax",1,"Helianthus annuus",2,"Root/shoot ratio",0.230001087162652
"Halifax",1,"Helianthus annuus",2,"Seed number per inflorescence (total, fertile, infertile)",564.285714285714
"Halifax",1,"Hemerocallis fulva",3,"Plant height generative",1.05
"Halifax",1,"Hemerocallis fulva",3,"Plant height vegetative",0.6375
"Halifax",1,"Heracleum mantegazzianum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",38.8
"Halifax",1,"Heracleum mantegazzianum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",21.858
"Halifax",1,"Heracleum mantegazzianum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",24.426666665
"Halifax",1,"Heracleum mantegazzianum",1,"Plant biomass and allometry: Seed number per plant",34071.4285714286
"Halifax",1,"Heracleum mantegazzianum",1,"Plant height generative",2.65
"Halifax",1,"Heracleum mantegazzianum",1,"Plant height vegetative",3.575
"Halifax",1,"Hesperis matronalis",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",33.0316343490305
"Halifax",1,"Hesperis matronalis",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",40.92
"Halifax",1,"Hesperis matronalis",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",18.11634349
"Halifax",1,"Hesperis matronalis",2,"Leaf thickness",0.27
"Halifax",1,"Hesperis matronalis",2,"Plant height generative",0.7
"Halifax",1,"Hesperis matronalis",2,"Plant height vegetative",0.542418181818182
"Halifax",1,"Hieracium maculatum",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",20.114
"Halifax",1,"Hieracium maculatum",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",18.086
"Halifax",1,"Hieracium maculatum",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",19.175
"Halifax",1,"Hieracium maculatum",3,"Plant biomass and allometry: Seed number per plant",150
"Halifax",1,"Hieracium maculatum",3,"Plant height generative",0.55
"Halifax",1,"Hieracium maculatum",3,"Plant height vegetative",0.41
"Halifax",1,"Hieracium umbellatum",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",19.65
"Halifax",1,"Hieracium umbellatum",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",20.2201886512181
"Halifax",1,"Hieracium umbellatum",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",20.7166302723333
"Halifax",1,"Hieracium umbellatum",5,"Plant biomass and allometry: Seed number per plant",829.066666666667
"Halifax",1,"Hieracium umbellatum",5,"Plant height generative",0.591571428571429
"Halifax",1,"Hieracium umbellatum",5,"Plant height vegetative",0.568038461538462
"Halifax",1,"Hieracium umbellatum",5,"Seed number per inflorescence (total, fertile, infertile)",50.3636363636364
"Halifax",1,"Honckenya peploides",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",16.2113845966667
"Halifax",1,"Honckenya peploides",1,"Plant height vegetative",0.116666666666667
"Halifax",1,"Honckenya peploides",1,"Seed number per flower",5.5
"Halifax",1,"Hordeum jubatum",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",23.5523257626614
"Halifax",1,"Hordeum jubatum",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",20.3677715662
"Halifax",1,"Hordeum jubatum",2,"Leaf petiole length",0
"Halifax",1,"Hordeum jubatum",2,"Leaf thickness",0.129066666666667
"Halifax",1,"Hordeum jubatum",2,"Plant height generative",0.4
"Halifax",1,"Hordeum jubatum",2,"Plant height vegetative",0.48
"Halifax",1,"Hordeum jubatum",2,"Root/shoot ratio",1.42205937638628
"Halifax",1,"Humulus lupulus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",21.7264291632146
"Halifax",1,"Humulus lupulus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",41.0740654223022
"Halifax",1,"Humulus lupulus",1,"Leaf petiole length",7
"Halifax",1,"Humulus lupulus",1,"Leaf thickness",0.17
"Halifax",1,"Humulus lupulus",1,"Plant height generative",3
"Halifax",1,"Humulus lupulus",1,"Plant height vegetative",4.75
"Halifax",1,"Humulus lupulus",1,"Seed number per inflorescence (total, fertile, infertile)",23.5
"Halifax",1,"Hylocomium splendens",1,"Plant height vegetative",0.05
"Halifax",1,"Hypericum canadense",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",22.2
"Halifax",1,"Hypericum canadense",1,"Plant height vegetative",0.141111111111111
"Halifax",1,"Hypericum perforatum",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",25.847843169092
"Halifax",1,"Hypericum perforatum",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",26.5757614606385
"Halifax",1,"Hypericum perforatum",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",24.2849927700862
"Halifax",1,"Hypericum perforatum",7,"Leaf thickness",0.118547619047619
"Halifax",1,"Hypericum perforatum",7,"Plant biomass and allometry: Seed number per plant",26611.3333333333
"Halifax",1,"Hypericum perforatum",7,"Plant height generative",5.73572841493405
"Halifax",1,"Hypericum perforatum",7,"Plant height vegetative",0.488729138321995
"Halifax",1,"Hypericum perforatum",7,"Seed number per flower",244
