"","AccSpeciesID","Genus","Species","ObsNum","ObsGRNum","MeasNum","MeasGRNum","TraitNum","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9"
"254145",376989,"Ritchiea","aprevaliana","22","22","17","","","","","","","","","",NA,NA,NA
"254146",376990,"Ritchiea","erecta","1","1","1","","","","","","","","","",NA,NA,NA
"254147",376991,"Ritchiea","jansii","1","1","1","","","","","","","","","",NA,NA,NA
"254148",376992,"Ritchiea","macrantha","1","1","1","","","","","","","","","",NA,NA,NA
"254149",376993,"Ritchiea","pygmaea","18","18","14","","","","","","","","","",NA,NA,NA
"254150",376994,"Ritchiea","quarrei","1","1","1","","","","","","","","","",NA,NA,NA
"254151",376995,"Ritchiea","reflexa","1","1","1","","","","","","","","","",NA,NA,NA
"254152",376996,"Ritchiea","simplicifolia","1","1","1","","","","","","","","","",NA,NA,NA
"254153",376997,"Ritterocactus","rauschii","2","2","2","","","","","","","","","",NA,NA,NA
"254154",376998,"Rivina","1","1","1","","","","","","","","","","",NA,NA,NA
"254155",376999,"Robbrechtia","grandifolia","1","1","1","","","","","","","","","",NA,NA,NA
"254156",377000,"Robinia","coloradensis","1","1","1","","","","","","","","","",NA,NA,NA
"254157",377001,"Robinia","elliottii","1","1","1","","","","","","","","","",NA,NA,NA
"254158",377002,"Robinia","flava","1","1","1","","","","","","","","","",NA,NA,NA
"254159",377003,"Robinia","hispida","var.","hispida","1","1","1","","","","","","","",NA,NA,NA
"254160",377004,"Robinia","hispida","var.","kelseyi","1","1","1","","","","","","","",NA,NA,NA
"254161",377005,"Robinia","hispida","var.","nana","3","1","12","10","7","","","","","",NA,NA,NA
"254162",377006,"Robinia","hispida","var.","rosea","6","6","1","","","","","","","",NA,NA,NA
"254163",377007,"Robinia","holdtii","2","2","1","","","","","","","","","",NA,NA,NA
"254164",377008,"Robinia","kelseyi","1","1","1","","","","","","","","","",NA,NA,NA
"254165",377009,"Robinia","margarettae","2","2","1","","","","","","","","","",NA,NA,NA
"254166",377010,"Robinia","neomexicana","var.","neomexicana","1","1","1","","","","","","","",NA,NA,NA
"254167",377011,"Robinia","neomexicana","var.","rusbyi","2","2","1","","","","","","","",NA,NA,NA
"254168",377012,"Robinia","slavinii","1","1","1","","","","","","","","","",NA,NA,NA
"254169",377013,"Robinia","thonningii","1","3","1","","","","","","","","","",NA,NA,NA
"254170",377014,"Robinia","viscosa","var.","hartwegii","2","2","1","","","","","","","",NA,NA,NA
"254171",377015,"Robinia","viscosa","var.","viscosa","1","1","1","","","","","","","",NA,NA,NA
"254172",377016,"Robinsonella","cordata","1","1","1","","","","","","","","","",NA,NA,NA
"254173",377017,"Robinsonella","lindeniana","18","18","2","","","","","","","","","",NA,NA,NA
"254174",377018,"Robinsonella","macvaughii","1","1","1","","","","","","","","","",NA,NA,NA
"254175",377019,"Robinsonella","pleiopoda","1","1","1","","","","","","","","","",NA,NA,NA
"254176",377020,"Robinsonia","berteroi","1","1","1","","","","","","","","","",NA,NA,NA
"254177",377021,"Robinsonia","evenia","1","1","1","","","","","","","","","",NA,NA,NA
"254178",377022,"Robinsonia","gayana","1","1","1","","","","","","","","","",NA,NA,NA
"254179",377023,"Robinsonia","gracilis","1","1","1","","","","","","","","","",NA,NA,NA
"254180",377024,"Robinsonia","macrocephala","1","1","1","","","","","","","","","",NA,NA,NA
"254181",377025,"Robinsonia","masafuerae","1","1","1","","","","","","","","","",NA,NA,NA
"254182",377026,"Robinsonia","thurifera","1","1","1","","","","","","","","","",NA,NA,NA
"254183",377027,"Robiquetia","adelineana","2","2","2","","","","","","","","","",NA,NA,NA
"254184",377028,"Robiquetia","amboinensis","2","2","2","","","","","","","","","",NA,NA,NA
"254185",377029,"Robiquetia","anceps","2","2","2","","","","","","","","","",NA,NA,NA
"254186",377030,"Robiquetia","angustifolia","2","2","2","","","","","","","","","",NA,NA,NA
"254187",377031,"Robiquetia","ascendens","2","2","2","","","","","","","","","",NA,NA,NA
"254188",377032,"Robiquetia","bertholdii","2","2","2","","","","","","","","","",NA,NA,NA
"254189",377033,"Robiquetia","brassii","2","2","2","","","","","","","","","",NA,NA,NA
"254190",377034,"Robiquetia","brevifolia","2","2","2","","","","","","","","","",NA,NA,NA
"254191",377035,"Robiquetia","camptocentrum","2","2","2","","","","","","","","","",NA,NA,NA
"254192",377036,"Robiquetia","cerina","2","2","2","","","","","","","","","",NA,NA,NA
"254193",377037,"Robiquetia","compressa","2","2","2","","","","","","","","","",NA,NA,NA
"254194",377038,"Robiquetia","crassa","2","2","2","","","","","","","","","",NA,NA,NA
"254195",377039,"Robiquetia","crockerensis","2","2","2","","","","","","","","","",NA,NA,NA
"254196",377040,"Robiquetia","dentifera","2","2","2","","","","","","","","","",NA,NA,NA
"254197",377041,"Robiquetia","discolor","2","2","2","","","","","","","","","",NA,NA,NA
"254198",377042,"Robiquetia","enigma","2","2","2","","","","","","","","","",NA,NA,NA
"254199",377043,"Robiquetia","flexa","2","2","2","","","","","","","","","",NA,NA,NA
"254200",377044,"Robiquetia","gracilis","2","2","2","","","","","","","","","",NA,NA,NA
"254201",377045,"Robiquetia","gracilistipes","2","2","2","","","","","","","","","",NA,NA,NA
"254202",377046,"Robiquetia","hamata","2","2","2","","","","","","","","","",NA,NA,NA
"254203",377047,"Robiquetia","hansenii","2","2","2","","","","","","","","","",NA,NA,NA
"254204",377048,"Robiquetia","josephiana","2","2","2","","","","","","","","","",NA,NA,NA
"254205",377049,"Robiquetia","kusaiensis","2","2","2","","","","","","","","","",NA,NA,NA
"254206",377050,"Robiquetia","longipedunculata","2","2","2","","","","","","","","","",NA,NA,NA
"254207",377051,"Robiquetia","lutea","2","2","2","","","","","","","","","",NA,NA,NA
"254208",377052,"Robiquetia","millariae","2","2","2","","","","","","","","","",NA,NA,NA
"254209",377053,"Robiquetia","minahassae","2","2","2","","","","","","","","","",NA,NA,NA
"254210",377054,"Robiquetia","mooreana","2","2","2","","","","","","","","","",NA,NA,NA
"254211",377055,"Robiquetia","pachyphylla","2","2","2","","","","","","","","","",NA,NA,NA
"254212",377056,"Robiquetia","palawensis","2","2","2","","","","","","","","","",NA,NA,NA
"254213",377057,"Robiquetia","pantherina","2","2","2","","","","","","","","","",NA,NA,NA
"254214",377058,"Robiquetia","pinosukensis","2","2","2","","","","","","","","","",NA,NA,NA
"254215",377059,"Robiquetia","rosea","2","2","2","","","","","","","","","",NA,NA,NA
"254216",377060,"Robiquetia","spathulata","2","2","2","","","","","","","","","",NA,NA,NA
"254217",377061,"Robiquetia","succisa","2","2","2","","","","","","","","","",NA,NA,NA
"254218",377062,"Robiquetia","tomaniensis","2","2","2","","","","","","","","","",NA,NA,NA
"254219",377063,"Robiquetia","tongaensis","2","2","2","","","","","","","","","",NA,NA,NA
"254220",377064,"Robiquetia","transversisaccata","2","2","2","","","","","","","","","",NA,NA,NA
"254221",377065,"Robiquetia","trukensis","2","2","2","","","","","","","","","",NA,NA,NA
"254222",377066,"Robiquetia","vanoverberghii","2","2","2","","","","","","","","","",NA,NA,NA
"254223",377067,"Robiquetia","vaupelii","2","2","2","","","","","","","","","",NA,NA,NA
"254224",377068,"Robiquetia","virescens","2","2","2","","","","","","","","","",NA,NA,NA
"254225",377069,"Robiquetia","viridirosea","2","2","2","","","","","","","","","",NA,NA,NA
"254226",377070,"Robiquetia","woodfordii","2","2","2","","","","","","","","","",NA,NA,NA
"254227",377071,"Robynsia","glabrata","1","1","1","","","","","","","","","",NA,NA,NA
"254228",377072,"Robynsiophyton","1","8","1","","","","","","","","","","",NA,NA,NA
"254229",377073,"Roccella","babingtonii","1","1","1","","","","","","","","","",NA,NA,NA
"254230",377074,"Roccella","decipiens","1","1","1","","","","","","","","","",NA,NA,NA
"254231",377075,"Roccella","difficilis","1","1","1","","","","","","","","","",NA,NA,NA
"254232",377076,"Roccella","fimbriata","1","1","1","","","","","","","","","",NA,NA,NA
"254233",377077,"Roccella","fuciformis","1","1","1","","","","","","","","","",NA,NA,NA
"254234",377078,"Roccella","montagnei","1","1","1","","","","","","","","","",NA,NA,NA
"254235",377079,"Roccella","peruensis","1","1","1","","","","","","","","","",NA,NA,NA
"254236",377080,"Roccella","phycopsis","1","1","1","","","","","","","","","",NA,NA,NA
"254237",377081,"Roccella","tinctoria","1","1","1","","","","","","","","","",NA,NA,NA
"254238",377082,"Roccellina","conformis","1","1","1","","","","","","","","","",NA,NA,NA
"254239",377083,"Roccellina","franciscana","1","1","1","","","","","","","","","",NA,NA,NA
"254240",377084,"Rochefortia","acrantha","1","1","1","","","","","","","","","",NA,NA,NA
"254241",377085,"Rochefortia","cuneata","1","1","1","","","","","","","","","",NA,NA,NA
"254242",377086,"Rochefortia","spinosa","8","8","3","","","","","","","","","",NA,NA,NA
"254243",377087,"Rochelia","bungei","2","2","2","","","","","","","","","",NA,NA,NA
"254244",377088,"Rochelia","cardiosepala","2","2","2","","","","","","","","","",NA,NA,NA
"254245",377089,"Rochelia","leiocarpa","2","2","2","","","","","","","","","",NA,NA,NA
"254246",377090,"Rochelia","persica","2","2","2","","","","","","","","","",NA,NA,NA
"254247",377091,"Rochelia","rectipes","1","1","1","","","","","","","","","",NA,NA,NA
"254248",377092,"Rodriguezia","antioquiana","2","2","2","","","","","","","","","",NA,NA,NA
"254249",377093,"Rodriguezia","bahiensis","2","2","2","","","","","","","","","",NA,NA,NA
"254250",377094,"Rodriguezia","bifolia","2","2","2","","","","","","","","","",NA,NA,NA
"254251",377095,"Rodriguezia","bracteata","2","2","2","","","","","","","","","",NA,NA,NA
"254252",377096,"Rodriguezia","bungerothii","2","2","2","","","","","","","","","",NA,NA,NA
"254253",377097,"Rodriguezia","caloplectron","2","2","2","","","","","","","","","",NA,NA,NA
"254254",377098,"Rodriguezia","chasei","2","2","2","","","","","","","","","",NA,NA,NA
"254255",377099,"Rodriguezia","chimorensis","2","2","2","","","","","","","","","",NA,NA,NA
"254256",377100,"Rodriguezia","cuentillensis","2","2","2","","","","","","","","","",NA,NA,NA
"254257",377101,"Rodriguezia","fernandezii","2","2","2","","","","","","","","","",NA,NA,NA
"254258",377102,"Rodriguezia","huebneri","2","2","2","","","","","","","","","",NA,NA,NA
"254259",377103,"Rodriguezia","leeana","2","2","2","","","","","","","","","",NA,NA,NA
"254260",377104,"Rodriguezia","lehmannii","3","3","3","","","","","","","","","",NA,NA,NA
"254261",377105,"Rodriguezia","leucantha","2","2","2","","","","","","","","","",NA,NA,NA
"254262",377106,"Rodriguezia","limae","2","2","2","","","","","","","","","",NA,NA,NA
"254263",377107,"Rodriguezia","luteola","2","2","2","","","","","","","","","",NA,NA,NA
"254264",377108,"Rodriguezia","negrensis","2","2","2","","","","","","","","","",NA,NA,NA
"254265",377109,"Rodriguezia","obtusifolia","2","2","2","","","","","","","","","",NA,NA,NA
"254266",377110,"Rodriguezia","pardina","2","2","2","","","","","","","","","",NA,NA,NA
"254267",377111,"Rodriguezia","pubescens","2","2","2","","","","","","","","","",NA,NA,NA
"254268",377112,"Rodriguezia","refracta","3","3","3","","","","","","","","","",NA,NA,NA
"254269",377113,"Rodriguezia","ricii","2","2","2","","","","","","","","","",NA,NA,NA
"254270",377114,"Rodriguezia","rigida","2","2","2","","","","","","","","","",NA,NA,NA
"254271",377115,"Rodriguezia","sticta","2","2","2","","","","","","","","","",NA,NA,NA
"254272",377116,"Rodriguezia","strobelii","2","2","2","","","","","","","","","",NA,NA,NA
"254273",377117,"Rodriguezia","sucrei","2","2","2","","","","","","","","","",NA,NA,NA
"254274",377118,"Rodriguezia","vasquezii","2","2","2","","","","","","","","","",NA,NA,NA
"254275",377119,"Rodriguezia","x","kayasimae","2","2","2","","","","","","","","",NA,NA,NA
"254276",377120,"Roella","arenaria","1","1","1","","","","","","","","","",NA,NA,NA
"254277",377121,"Roella","bryoides","1","1","1","","","","","","","","","",NA,NA,NA
"254278",377122,"Roella","compacta","16","16","14","","","","","","","","","",NA,NA,NA
"254279",377123,"Roella","decurrens","1","1","1","","","","","","","","","",NA,NA,NA
"254280",377124,"Roella","dregeana","1","1","1","","","","","","","","","",NA,NA,NA
"254281",377125,"Roella","dunantii","1","1","1","","","","","","","","","",NA,NA,NA
"254282",377126,"Roella","glomerata","2","2","2","","","","","","","","","",NA,NA,NA
"254283",377127,"Roella","goodiana","1","1","1","","","","","","","","","",NA,NA,NA
"254284",377128,"Roella","latiloba","1","1","1","","","","","","","","","",NA,NA,NA
"254285",377129,"Roella","maculata","1","1","1","","","","","","","","","",NA,NA,NA
"254286",377130,"Roella","muscosa","2","2","2","","","","","","","","","",NA,NA,NA
"254287",377131,"Roella","prostrata","16","16","14","","","","","","","","","",NA,NA,NA
"254288",377132,"Roella","recurvata","1","1","1","","","","","","","","","",NA,NA,NA
"254289",377133,"Roella","secunda","1","1","1","","","","","","","","","",NA,NA,NA
"254290",377134,"Roella","spicata","1","1","1","","","","","","","","","",NA,NA,NA
"254291",377135,"Roella","squarrosa","1","1","1","","","","","","","","","",NA,NA,NA
"254292",377136,"Roella","uncinata","2","2","2","","","","","","","","","",NA,NA,NA
"254293",377137,"Roellia","roellii","1","1","1","","","","","","","","","",NA,NA,NA
"254294",377138,"Roemeria","1","1","1","","","","","","","","","","",NA,NA,NA
"254295",377139,"Roemeria","procumbens","2","2","2","","","","","","","","","",NA,NA,NA
"254296",377140,"Roepera","angustifolia","1","1","1","","","","","","","","","",NA,NA,NA
"254297",377141,"Roepera","apiculata","1","1","1","","","","","","","","","",NA,NA,NA
"254298",377142,"Roepera","botulifolia","2","2","2","","","","","","","","","",NA,NA,NA
"254299",377143,"Roepera","compressa","2","2","2","","","","","","","","","",NA,NA,NA
"254300",377144,"Roepera","divaricata","1","1","1","","","","","","","","","",NA,NA,NA
"254301",377145,"Roepera","eichleri","2","2","2","","","","","","","","","",NA,NA,NA
"254302",377146,"Roepera","emarginata","2","2","2","","","","","","","","","",NA,NA,NA
"254303",377147,"Roepera","flexuosa","23","23","16","","","","","","","","","",NA,NA,NA
"254304",377148,"Roepera","fulva","2","2","2","","","","","","","","","",NA,NA,NA
"254305",377149,"Roepera","fuscata","2","2","2","","","","","","","","","",NA,NA,NA
"254306",377150,"Roepera","halophila","1","1","1","","","","","","","","","",NA,NA,NA
"254307",377151,"Roepera","hirticaulis","2","2","2","","","","","","","","","",NA,NA,NA
"254308",377152,"Roepera","humillima","2","2","2","","","","","","","","","",NA,NA,NA
"254309",377153,"Roepera","kochii","2","2","2","","","","","","","","","",NA,NA,NA
"254310",377154,"Roepera","lobulata","2","2","2","","","","","","","","","",NA,NA,NA
"254311",377155,"Roepera","maritima","2","2","2","","","","","","","","","",NA,NA,NA
"254312",377156,"Roepera","pubescens","16","16","15","","","","","","","","","",NA,NA,NA
"254313",377157,"Roepera","reticulata","2","2","2","","","","","","","","","",NA,NA,NA
"254314",377158,"Roepera","retivalvis","2","2","2","","","","","","","","","",NA,NA,NA
"254315",377159,"Roepera","tesquorum","2","2","2","","","","","","","","","",NA,NA,NA
"254316",377160,"Roepera","tetraptera","2","2","2","","","","","","","","","",NA,NA,NA
"254317",377161,"Roeperocharis","alcicornis","2","2","2","","","","","","","","","",NA,NA,NA
"254318",377162,"Roeperocharis","maleveziana","2","2","2","","","","","","","","","",NA,NA,NA
"254319",377163,"Roeperocharis","urbaniana","2","2","2","","","","","","","","","",NA,NA,NA
"254320",377164,"Rogeria","amoena","1","1","1","","","","","","","","","",NA,NA,NA
"254321",377165,"Rogeria","bigibbosa","2","2","2","","","","","","","","","",NA,NA,NA
"254322",377166,"Rogersonanthus","coccineus","1","1","1","","","","","","","","","",NA,NA,NA
"254323",377167,"Rogersonanthus","quelchii","2","2","2","","","","","","","","","",NA,NA,NA
"254324",377168,"Rogiera","cordata","12","12","1","","","","","","","","","",NA,NA,NA
"254325",377169,"Rogiera","langlassei","1","1","1","","","","","","","","","",NA,NA,NA
"254326",377170,"Rogiera","standleyana","1","1","1","","","","","","","","","",NA,NA,NA
"254327",377171,"Rohdea","chlorantha","2","2","2","","","","","","","","","",NA,NA,NA
"254328",377172,"Rohdea","ensifolia","1","1","1","","","","","","","","","",NA,NA,NA
"254329",377173,"Rohdea","eucomoides","1","1","1","","","","","","","","","",NA,NA,NA
"254330",377174,"Rohdea","jinshanensis","1","1","1","","","","","","","","","",NA,NA,NA
"254331",377175,"Rohdea","lichuanensis","1","1","1","","","","","","","","","",NA,NA,NA
"254332",377176,"Rohdea","siamensis","1","1","1","","","","","","","","","",NA,NA,NA
"254333",377177,"Rohdea","tonkinensis","2","2","2","","","","","","","","","",NA,NA,NA
